	0	1	2	3	4
27786	A23187	D8898			
27787	A23188	B19015			
27788	A23189	B19016			
27789	C4707	D8899			
27790	C4708	B19017			
27791	A23190	B19018			
27792	C4709	D8900			
27793	A23191	B19019			
27794	A23192	B19020			
27795	A23193	B19021			
27796	C4710	D8901			
27797	A23194	B19022			
27798	A23195	B19023			
27799	A23196	B19024			
27800	A23197	B19025			
27801	A23198	D8902			
27802	A23199	D8903			
27803	A23200	B19026			
27804	A23201	B19027			
27805	A23202	B19028			
27806	A23203	B19029			
27807	A23204	B19030			
27808	C4711	D8904			
27809	A23205	B19031			
27810	C4712	D8905			
27811	A23206	B19032			
27812	C4713	D8906			
27813	A23207	D8907			
27814	A23208	B19033			
27815	A23209	B19034			
27816	A23210	B19035			
27817	A23211	D8908			
27818	C4714	D8909			
27819	A23212	B19036			
27820	A23213	D8910			
27821	C4716	D8911			
27822	A23214	D8912			
27823	C4717	D8913			
27824	A23215	B19037			
27825	A23216	B19038			
27826	A23217	B19039			
27827	A23218	D8914			
27828	A23219	B19040			
27829	A23220	B19041			
27830	A23221	B19042			
27831	A23222	B19043			
27832	A23223	B19044			
27833	C4718	D8915			
27834	A23224	B19045			
27835	C4719	D8916			
27836	A23225	B19046			
27837	A23226	D8917			
27838	A23227	B19047			
27839	A23228	B19048			
27840	A23229	D8918			
27841	C4720	D8919			
27842	A23230	B19049			
27843	A23231	B19050			
27844	C4721	D8920			
27845	A23232	B19051			
27846	A23233	D8921			
27847	C4722	D8922			
27848	A23234	B19052			
27849	C4723	D8923			
27850	C4724	D8924			
27851	A23235	B19053			
27852	A23236	B19054			
27853	C4725	D8925			
27854	A23237	B19055			
27855	A23238	B19056			
27856	A23239	B19057			
27857	A23240	B19058			
27858	A23241	B19059			
27859	A23242	D8926			
27860	A23243	B19060			
27861	C4726	D8927			
27862	A23244	B19061			
27863	A23245	B19062			
27864	C4727	D8928			
27865	A23246	B19063			
27866	A23247	D8929			
27867	A23248	B19064			
27868	A23249	B19065			
27869	A23250	B19066			
27870	A23251	B19067			
27871	A23252	B19068			
27872	A23253	B19069			
27873	A23254	B19070			
27874	A23255	B19071			
27875	A23256	B19072			
27876	A23257	B19073			
27877	A23258	B19074			
27878	A23259	D8930			
27879	A23260	B19075			
27880	C4728	D8931			
27881	A23261	B19076			
27882	A23262	D8932			
27883	A23263	B19077			
27884	C4729	D8933			
27885	C4730	D8934			
27886	A23264	B19078			
27887	A23265	D8935			
27888	A23266	B19079			
27889	A23267	B19080			
27890	A23268	B19081			
27891	A23269	D8936			
27892	A23270	B19082			
27893	A23271	B19083			
27894	C4731	D8937			
27895	A23272	B19084			
27896	A23273	D8938			
27897	A23274	B19085			
27898	A23275	B19086			
27899	A23276	B19087			
27900	A23277	B19088			
27901	A23278	B19089			
27902	C4732	D8939			
27903	A23279	B19090			
27904	A23280	D8940			
27905	A23281	B19091			
27906	A23282	B19092			
27907	A23283	B19093			
27908	A23284	D8941			
27909	A23285	D8942			
27910	A23286	B19094			
27911	C4733	D8943			
27912	A23287	B19095			
27913	A23288	B19096			
27914	C4734	D8944			
27915	C4735	D8945			
27916	A23289	B19097			
27917	C4736	D8946			
27918	A23290	B19098			
27919	A23291	D8947			
27920	A23292	B19099			
27921	A23293	B19100			
27922	A23294	B19101			
27923	A23295	B19102			
27924	A23296	D8948			
27925	C4737	B19103			
27926	A23297	B19104			
27927	C4738	D8949			
27928	A23298	B19105			
27929	C4739	D8950			
27930	A23299	D8951			
27931	C4740	D8952			
27932	A23300	B19106			
27933	A23301	D8953			
27934	A23302	B19107			
27935	A23303	B19108			
27936	C4741	D8954			
27937	A23304	B19109			
27938	A23305	B19110			
27939	A23306	B19111			
27940	A23307	D8955			
27941	A23308	B19112			
27942	A23309	B19113			
27943	A23310	B19114			
27944	A23311	D8956			
27945	C4742	D8957			
27946	A23312	D8958			
27947	A23313	B19115			
27948	C4743	D8959			
27949	A23314	B19116			
27950	A23315	D8960			
27951	C4744	D8961			
27952	C4745	D8962			
27953	A23317	D8963			
27954	A23318	B19117			
27955	A23319	D8964			
27956	A23320	B19118			
27957	A23321	D8965			
27958	A23322	B19120			
27959	A23323	B19122			
27960	A23324	B19123			
27961	C4746	D8966			
27962	A23325	D8967			
27963	A23326	B19124			
27964	A23327	B19125			
27965	A23328	B19126			
27966	A23329	B19127			
27967	A23330	B19128			
27968	A23331	B19129			
27969	A23332	D8968			
27970	A23333	B19130			
27971	A23334	B19131			
27972	C4747	D8969			
27973	C4748	D8970			
27974	A23335	D8971			
27975	C4749	D8972			
27976	A23336	B19132			
27977	A23337	B19133			
27978	A23338	B19134			
27979	A23339	B19135			
27980	C4750	B19136			
27981	A23340	B19137			
27982	A23341	D8973			
27983	A23342	D8974			
27984	A23343	B19138			
27985	C4751	D8975			
27986	A23344	B19139			
27987	A23345	D8976			
27988	C4752	D8977			
27989	A23346	B19140			
27990	A23347	D8978			
27991	C4753	D8979			
27992	A23348	B19141			
27993	A23349	D8980			
27994	A23350	B19142			
27995	A23351	B19143			
27996	A23352	B19144			
27997	A23353	B19145			
27998	A23354	B19146			
27999	A23355	B19147			
28000	A23356	B19148			
28001	A23357	B19149			
28002	A23358	B19150			
28003	A23359	B19151			
28004	C4754	D8981			
28005	A23360	B19152			
28006	C4755	D8982			
28007	C4756	D8983			
28008	C4757	D8984			
28009	A23361	B19153			
28010	A23362	B19154			
28011	A23363	B19155			
28012	A23364	B19156			
28013	A23365	B19157			
28014	A23366	B19158			
28015	A23367	B19159			
28016	C4758	D8985			
28017	A23368	B19160			
28018	A23369	B19161			
28019	A23370	B19162			
28020	A23371	B19163			
28021	A23372	B19164			
28022	C4759	D8986			
28023	A23373	B19165			
28024	A23374	B19166			
28025	C4760	D8987			
28026	A23375	B19167			
28027	A23376	B19168			
28028	A23377	B19169			
28029	A23378	D8988			
28030	A23379	B19170			
28031	A23380	B19171			
28032	A23381	B19172			
28033	A23382	B19173			
28034	C4761	D8989			
28035	A23383	B19174			
28036	C4762	D8990			
28037	A23384	B19175			
28038	A23385	B19176			
28039	A23386	B19177			
28040	A23387	B19178			
28041	C4763	D8991			
28042	A23388	B19179			
28043	A23389	B19180			
28044	A23390	B19181			
28045	A23391	D8992			
28046	A23392	B19182			
28047	C4764	D8993			
28048	C4765	B19183			
28049	C4766	D8994			
28050	C4767	D8995			
28051	A23393	B19184			
28052	A23394	B19185			
28053	A23395	B19186			
28054	A23396	B19187			
28055	A23397	D8996			
28056	C4768	D8997			
28057	A23398	B19188			
28058	A23399	D8998			
28059	A23400	B19189			
28060	A23401	B19190			
28061	A23402	B19191			
28062	A23403	B19192			
28063	A23404	B19193			
28064	C4769	B19194			
28065	A23405	B19195			
28066	A23406	B19196			
28067	A23407	B19197			
28068	A23408	B19198			
28069	A23409	B19199			
28070	C4770	D8999			
28071	A23410	B19200			
28072	A23411	B19201			
28073	A23412	B19202			
28074	A23413	D9000			
28075	A23414	B19203			
28076	A23415	B19204			
28077	A23416	B19205			
28078	A23417	B19206			
28079	A23418	B19207			
28080	A23419	B19208			
28081	A23420	B19209			
28082	C4771	B19210			
28083	A23421	B19211			
28084	A23422	B19212			
28085	A23423	B19213			
28086	C4772	D9001			
28087	A23424	B19214			
28088	C4773	D9002			
28089	A23426	B19215			
28090	A23427	B19216			
28091	A23428	B19217			
28092	A23429	B19218			
28093	C4774	D9003			
28094	A23431	B19219			
28095	A23432	B19220			
28096	A23433	D9004			
28097	A23434	B19221			
28098	A23435	B19222			
28099	A23436	B19223			
28100	A23437	B19224			
28101	A23438	B19225			
28102	C4775	B19226			
28103	A23439	B19227			
28104	A23440	D9005			
28105	A23441	B19228			
28106	A23442	B19229			
28107	A23443	B19230			
28108	A23444	B19231			
28109	A23445	B19232			
28110	A23446	B19233			
28111	A23447	B19234			
28112	C4776	B19235			
28113	A23448	D9006			
28114	A23449	B19237			
28115	A23450	B19238			
28116	C4777	D9007			
28117	A23451	D9008			
28118	A23452	B19239			
28119	C4778	D9009			
28120	A23453	B19240			
28121	C4779	D9010			
28122	C4780	D9011			
28123	A23454	B19241			
28124	C4781	D9012			
28125	A23455	B19242			
28126	A23456	B19243			
28127	A23457	B19244			
28128	A23458	B19245			
28129	A23459	B19246			
28130	A23460	D9013			
28131	C4782	D9014			
28132	A23461	B19247			
28133	C4783	B19248			
28134	A23462	B19249			
28135	C4784	D9015			
28136	C4785	D9016			
28137	A23463	B19250			
28138	A23464	B19251			
28139	A23465	D9017			
28140	A23466	B19252			
28141	C4786	B19253			
28142	A23467	D9018			
28143	A23468	B19254			
28144	C4787	B19255			
28145	C4788	D9019			
28146	C4789	D9020			
28147	A23470	B19257			
28148	A23471	B19258			
28149	A23472	B19259			
28150	A23473	B19260			
28151	A23474	B19261			
28152	A23475	B19262			
28153	A23476	B19263			
28154	A23477	B19264			
28155	A23478	D9021			
28156	C4790	D9022			
28157	A23479	B19265			
28158	A23480	B19266			
28159	C4791	D9023			
28160	A23481	B19267			
28161	A23482	B19269			
28162	A23483	B19270			
28163	A23484	B19271			
28164	A23485	B19272			
28165	A23486	B19273			
28166	A23487	B19274			
28167	C4792	B19276			
28168	A23488	D9024			
28169	A23489	D9025			
28170	A23490	B19277			
28171	A23491	B19278			
28172	A23492	B19279			
28173	C4793	D9026			
28174	A23493	B19280			
28175	A23494	D9027			
28176	C4794	D9028			
28177	A23495	B19281			
28178	A23496	B19282			
28179	A23497	D9029			
28180	A23498	B19283			
28181	A23499	B19284			
28182	A23500	D9030			
28183	A23501	B19285			
28184	A23502	B19286			
28185	A23503	D9031			
28186	A23504	B19287			
28187	A23505	B19288			
28188	A23506	B19289			
28189	A23507	B19290			
28190	A23508	B19291			
28191	A23509	D9032			
28192	A23510	D9033			
28193	A23511	D9034			
28194	C4795	D9035			
28195	C4796	D9036			
28196	A23512	D9037			
28197	A23513	D9038			
28198	A23514	D9039			
28199	A23515	B19292			
28200	A23516	D9040			
28201	C4797	D9041			
28202	A23517	B19293			
28203	A23518	B19294			
28204	A23519	B19295			
28205	A23520	B19296			
28206	A23521	B19297			
28207	A23522	B19298			
28208	A23523	B19299			
28209	A23524	B19300			
28210	C4798	D9042			
28211	A23525	B19301			
28212	C4799	D9044			
28213	A23526	B19302			
28214	A23527	B19303			
28215	A23528	D9045			
28216	A23529	B19304			
28217	A23530	B19305			
28218	A23531	B19306			
28219	A23532	B19307			
28220	C4800	D9046			
28221	A23533	D9047			
28222	A23534	B19308			
28223	A23535	B19309			
28224	A23536	D9048			
28225	A23537	B19310			
28226	C4801	D9049			
28227	A23538	D9050			
28228	C4802	D9051			
28229	A23540	B19312			
28230	A23541	B19313			
28231	A23542	B19314			
28232	A23543	B19315			
28233	A23544	B19316			
28234	A23545	B19317			
28235	A23546	D9052			
28236	C4803	D9053			
28237	A23547	B19318			
28238	A23548	B19319			
28239	A23550	B19320			
28240	A23551	B19321			
28241	A23552	B19322			
28242	A23553	B19323			
28243	A23554	D9055			
28244	A23555	B19324			
28245	A23556	B19325			
28246	C4804	D9056			
28247	A23557	B19326			
28248	A23558	B19327			
28249	A23559	B19328			
28250	A23560	B19329			
28251	C4805	B19330			
28252	A23561	B19331			
28253	A23562	B19332			
28254	A23563	B19333			
28255	C4806	D9057			
28256	A23564	D9058			
28257	A23565	B19334			
28258	A23566	B19335			
28259	A23567	D9059			
28260	A23568	D9060			
28261	A23569	B19336			
28262	C4807	B19337			
28263	A23571	B19338			
28264	A23572	B19339			
28265	A23573	B19340			
28266	A23574	B19341			
28267	A23575	B19342			
28268	A23576	B19343			
28269	C4808	D9061			
28270	C4809	D9062			
28271	A23577	B19344			
28272	A23578	B19345			
28273	A23579	B19346			
28274	A23580	B19347			
28275	A23581	D9063			
28276	A23583	B19348			
28277	A23584	B19349			
28278	A23585	B19350			
28279	A23586	B19351			
28280	A23587	B19352			
28281	A23588	B19353			
28282	A23589	B19354			
28283	A23590	B19355			
28284	A23591	D9064			
28285	A23592	B19356			
28286	A23593	B19357			
28287	A23594	B19358			
28288	C4810	D9065			
28289	A23595	B19359			
28290	A23596	B19360			
28291	C4811	D9066			
28292	C4812	D9067			
28293	A23597	B19361			
28294	A23598	B19362			
28295	C4813	D9068			
28296	C4814	D9069			
28297	A23599	B19363			
28298	A23600	D9070			
28299	C4815	D9071			
28300	A23601	B19364			
28301	A23602	D9072			
28302	A23603	D9073			
28303	A23604	B19365			
28304	A23605	B19366			
28305	C4816	D9074			
28306	A23606	B19367			
28307	C4817	B19368			
28308	C4818	D9075			
28309	C4819	D9076			
28310	A23607	B19370			
28311	A23608	B19371			
28312	A23609	B19372			
28313	A23610	B19373			
28314	C4820	B19374			
28315	C4821	B19375			
28316	A23611	B19376			
28317	C4822	B19377			
28318	C4823	B19378			
28319	A23613	D9077			
28320	A23614	B19380			
28321	A23615	B19381			
28322	A23616	B19382			
28323	C4824	B19383			
28324	A23617	B19384			
28325	A23618	B19385			
28326	C4825	D9078			
28327	A23619	B19386			
28328	A23620	B19387			
28329	A23621	B19388			
28330	A23622	D9079			
28331	A23623	D9080			
28332	A23624	B19389			
28333	C4826	D9081			
28334	A23625	B19390			
28335	A23626	B19391			
28336	A23627	D9082			
28337	C4827	D9083			
28338	A23628	B19392			
28339	A23630	B19393			
28340	A23632	B19394			
28341	A23633	B19395			
28342	A23634	B19396			
28343	A23635	B19397			
28344	A23636	D9084			
28345	A23637	B19398			
28346	A23638	B19399			
28347	A23639	B19400			
28348	C4828	D9085			
28349	A23640	D9086			
28350	C4829	D9087			
28351	A23641	B19401			
28352	A23642	B19402			
28353	A23643	B19403			
28354	A23644	B19404			
28355	A23645	B19405			
28356	C4830	D9088			
28357	A23646	B19406			
28358	A23647	B19407			
28359	C4831	D9089			
28360	A23648	B19408			
28361	A23649	B19409			
28362	A23650	B19410			
28363	C4832	B19411			
28364	A23651	B19412			
28365	A23652	B19413			
28366	C4833	B19414			
28367	A23653	D9091			
28368	A23654	D9092			
28369	A23655	B19415			
28370	A23656	B19416			
28371	A23657	D9093			
28372	A23658	B19417			
28373	A23659	B19418			
28374	C4834	D9094			
28375	A23660	D9095			
28376	A23661	B19419			
28377	C4835	D9096			
28378	A23662	D9097			
28379	A23663	B19420			
28380	A23664	B19421			
28381	A23665	B19422			
28382	A23666	D9098			
28383	A23667	B19423			
28384	A23668	B19424			
28385	A23669	B19425			
28386	A23670	B19426			
28387	C4836	D9099			
28388	A23671	B19427			
28389	A23672	B19428			
28390	A23673	D9100			
28391	A23674	B19429			
28392	A23675	B19430			
28393	C4837	D9101			
28394	A23676	B19431			
28395	A23677	B19432			
28396	A23678	B19433			
28397	C4838	B19434			
28398	A23679	B19435			
28399	A23680	B19436			
28400	A23681	B19437			
28401	A23682	B19438			
28402	A23683	B19439			
28403	C4839	D9102			
28404	A23684	B19440			
28405	C4840	D9103			
28406	C4841	D9104			
28407	A23685	D9105			
28408	A23686	B19441			
28409	A23687	D9106			
28410	A23688	D9107			
28411	A23689	B19442			
28412	A23690	D9108			
28413	A23691	B19443			
28414	A23692	B19444			
28415	A23693	B19445			
28416	A23694	B19446			
28417	A23695	B19447			
28418	A23696	D9109			
28419	A23697	D9110			
28420	A23698	B19448			
28421	A23699	B19449			
28422	A23700	B19450			
28423	A23701	B19451			
28424	A23702	B19452			
28425	C4842	B19453			
28426	A23703	B19454			
28427	A23704	D9111			
28428	C4843	D9112			
28429	A23705	B19455			
28430	A23706	D9113			
28431	A23707	B19456			
28432	A23708	B19457			
28433	A23709	B19458			
28434	A23710	D9114			
28435	A23711	D9115			
28436	C4844	D9116			
28437	A23712	B19459			
28438	A23713	B19460			
28439	A23714	B19461			
28440	A23715	B19462			
28441	A23716	B19463			
28442	A23717	B19464			
28443	A23718	B19465			
28444	A23719	D9117			
28445	A23720	D9118			
28446	A23721	D9119			
28447	A23722	B19466			
28448	A23723	B19467			
28449	C4845	B19468			
28450	A23725	D9120			
28451	A23726	B19469			
28452	C4846	D9121			
28453	C4847	D9122			
28454	A23727	B19470			
28455	A23728	B19471			
28456	A23729	B19472			
28457	A23730	D9123			
28458	A23731	B19473			
28459	A23732	B19474			
28460	A23733	B19475			
28461	C4848	B19476			
28462	C4849	B19477			
28463	A23734	B19478			
28464	C4850	D9124			
28465	A23735	D9125			
28466	A23736	B19479			
28467	C4851	D9126			
28468	A23737	B19480			
28469	A23738	B19481			
28470	C4852	D9127			
28471	A23739	D9128			
28472	C4853	D9129			
28473	A23740	D9130			
28474	A23741	B19482			
28475	A23742	B19483			
28476	A23743	B19484			
28477	A23744	B19485			
28478	A23745	D9131			
28479	A23746	D9132			
28480	A23747	D9133			
28481	C4854	D9134			
28482	A23748	D9135			
28483	C4855	B19486			
28484	A23749	B19487			
28485	C4856	D9136			
28486	A23750	D9137			
28487	A23751	B19488			
28488	C4857	D9138			
28489	A23752	B19489			
28490	A23754	B19491			
28491	A23755	B19492			
28492	A23756	D9139			
28493	A23757	D9140			
28494	A23758	D9141			
28495	A23759	B19493			
28496	A23761	B19494			
28497	A23762	B19496			
28498	A23763	B19497			
28499	A23764	D9142			
28500	A23765	B19498			
28501	A23766	B19499			
28502	A23767	B19500			
28503	C4858	D9143			
28504	A23768	B19501			
28505	C4859	D9144			
28506	A23769	B19502			
28507	A23770	B19503			
28508	A23772	B19504			
28509	C4860	D9145			
28510	C4861	D9146			
28511	A23773	B19505			
28512	A23774	B19506			
28513	A23775	B19507			
28514	A23776	B19508			
28515	A23777	B19509			
28516	A23778	B19510			
28517	A23779	B19511			
28518	A23780	B19512			
28519	A23781	B19513			
28520	A23782	B19514			
28521	C4862	B19515			
28522	A23784	B19516			
28523	A23786	B19518			
28524	A23787	B19519			
28525	A23788	B19520			
28526	C4863	D9147			
28527	A23789	B19521			
28528	A23790	B19522			
28529	A23791	B19523			
28530	A23792	D9148			
28531	A23793	D9149			
28532	A23794	B19524			
28533	A23795	B19525			
28534	C4864	B19526			
28535	A23797	B19527			
28536	C4865	D9150			
